event_id,org_id,admin_email,user_id,event_type,event_date,event_time,session_id,platform,feature_module,duration_sec
EVT-0012213,544ea7c8,admin@company061.com.br,544ea7-U01,report_generated,2025-02-28,12:15:09,SES-369534,web,Dashboard,42
EVT-0012214,544ea7c8,admin@company061.com.br,544ea7-U05,session_start,2025-02-28,09:06:15,SES-929244,web,Users,560
EVT-0012215,544ea7c8,admin@company061.com.br,544ea7-U09,dashboard_view,2025-02-27,11:30:36,SES-589311,web,Dashboard,75
EVT-0012216,544ea7c8,admin@company061.com.br,544ea7-U08,settings_changed,2025-02-27,10:08:42,SES-534156,mobile_ios,Dashboard,578
EVT-0012217,544ea7c8,admin@company061.com.br,544ea7-U09,integration_connected,2025-02-27,09:54:03,SES-211954,web,Reports,69
EVT-0012218,544ea7c8,admin@company061.com.br,544ea7-U02,export_data,2025-02-27,18:12:17,SES-142634,mobile_android,Integrations,69
EVT-0012219,544ea7c8,admin@company061.com.br,544ea7-U03,user_invited,2025-02-26,18:48:25,SES-359440,web,Settings,326
EVT-0012220,544ea7c8,admin@company061.com.br,544ea7-U04,settings_changed,2025-02-26,16:30:20,SES-482425,web,Dashboard,356
EVT-0012221,544ea7c8,admin@company061.com.br,544ea7-U08,api_call,2025-02-26,20:28:40,SES-826913,mobile_android,Reports,167
EVT-0012222,544ea7c8,admin@company061.com.br,544ea7-U04,api_call,2025-02-26,21:27:27,SES-415295,web,Integrations,472
EVT-0012223,544ea7c8,admin@company061.com.br,544ea7-U05,report_generated,2025-02-26,10:17:19,SES-193974,mobile_android,Dashboard,217
EVT-0012224,544ea7c8,admin@company061.com.br,544ea7-U07,feature_used,2025-02-26,15:23:14,SES-532799,web,Analytics,12
EVT-0012225,544ea7c8,admin@company061.com.br,544ea7-U03,feature_used,2025-02-26,11:47:21,SES-677755,web,Analytics,456
EVT-0012226,544ea7c8,admin@company061.com.br,544ea7-U01,report_generated,2025-02-26,12:31:55,SES-487078,mobile_android,Settings,10
EVT-0012227,544ea7c8,admin@company061.com.br,544ea7-U08,feature_used,2025-02-26,08:11:49,SES-171512,mobile_ios,Settings,270
EVT-0012228,544ea7c8,admin@company061.com.br,544ea7-U06,integration_connected,2025-02-26,21:02:57,SES-184074,mobile_ios,Users,571
EVT-0012229,dac5b68c,admin@company062.com.br,dac5b6-U11,feature_used,2025-03-17,20:38:36,SES-335173,web,Integrations,280
EVT-0012230,dac5b68c,admin@company062.com.br,dac5b6-U06,feature_used,2025-03-17,13:18:12,SES-191383,mobile_android,Analytics,444
EVT-0012231,dac5b68c,admin@company062.com.br,dac5b6-U08,api_call,2025-03-17,11:24:31,SES-991325,mobile_android,Analytics,406
EVT-0012232,dac5b68c,admin@company062.com.br,dac5b6-U10,user_invited,2025-03-17,16:57:47,SES-882536,mobile_android,Integrations,133
EVT-0012233,dac5b68c,admin@company062.com.br,dac5b6-U13,api_call,2025-03-17,14:15:45,SES-153610,web,Dashboard,231
EVT-0012234,dac5b68c,admin@company062.com.br,dac5b6-U11,session_start,2025-03-17,20:53:02,SES-119536,mobile_ios,Dashboard,231
EVT-0012235,dac5b68c,admin@company062.com.br,dac5b6-U02,user_invited,2025-03-17,21:52:41,SES-566510,web,Dashboard,56
EVT-0012236,dac5b68c,admin@company062.com.br,dac5b6-U05,session_start,2025-03-17,10:10:55,SES-272252,mobile_ios,Analytics,451
EVT-0012237,dac5b68c,admin@company062.com.br,dac5b6-U07,user_invited,2025-03-17,08:49:56,SES-960289,mobile_android,Dashboard,50
EVT-0012238,dac5b68c,admin@company062.com.br,dac5b6-U07,settings_changed,2025-03-17,14:10:29,SES-652493,mobile_android,Settings,211
EVT-0012239,dac5b68c,admin@company062.com.br,dac5b6-U01,login,2025-03-16,11:12:06,SES-302353,mobile_android,Dashboard,548
EVT-0012240,dac5b68c,admin@company062.com.br,dac5b6-U12,feature_used,2025-03-16,16:03:29,SES-574531,mobile_android,Settings,455
EVT-0012241,dac5b68c,admin@company062.com.br,dac5b6-U11,integration_connected,2025-03-16,16:15:07,SES-314609,web,Reports,505
EVT-0012242,dac5b68c,admin@company062.com.br,dac5b6-U09,integration_connected,2025-03-16,13:09:36,SES-548468,mobile_ios,Integrations,227
EVT-0012243,dac5b68c,admin@company062.com.br,dac5b6-U10,api_call,2025-03-16,16:50:44,SES-831014,mobile_android,Analytics,121
EVT-0012244,dac5b68c,admin@company062.com.br,dac5b6-U04,session_start,2025-03-16,13:20:17,SES-341267,mobile_ios,Analytics,337
EVT-0012245,dac5b68c,admin@company062.com.br,dac5b6-U05,dashboard_view,2025-03-16,14:52:42,SES-293626,mobile_ios,Dashboard,571
EVT-0012246,dac5b68c,admin@company062.com.br,dac5b6-U01,api_call,2025-03-16,21:59:04,SES-894496,mobile_android,Users,522
EVT-0012247,dac5b68c,admin@company062.com.br,dac5b6-U07,session_start,2025-03-16,15:30:58,SES-808372,web,Integrations,551
EVT-0012248,dac5b68c,admin@company062.com.br,dac5b6-U08,export_data,2025-03-16,14:01:23,SES-210506,web,Analytics,210
EVT-0012249,dac5b68c,admin@company062.com.br,dac5b6-U06,export_data,2025-03-16,13:35:15,SES-743476,mobile_ios,Reports,336
EVT-0012250,dac5b68c,admin@company062.com.br,dac5b6-U09,login,2025-03-16,08:01:58,SES-962982,mobile_android,Reports,92
EVT-0012251,dac5b68c,admin@company062.com.br,dac5b6-U09,login,2025-03-16,20:48:02,SES-700596,mobile_android,Reports,207
EVT-0012252,dac5b68c,admin@company062.com.br,dac5b6-U12,dashboard_view,2025-03-16,22:25:24,SES-936383,mobile_ios,Integrations,235
EVT-0012253,dac5b68c,admin@company062.com.br,dac5b6-U08,export_data,2025-03-16,20:57:20,SES-152868,web,Analytics,219
EVT-0012254,dac5b68c,admin@company062.com.br,dac5b6-U09,login,2025-03-16,08:25:06,SES-824459,mobile_ios,Integrations,490
EVT-0012255,dac5b68c,admin@company062.com.br,dac5b6-U04,login,2025-03-16,09:38:11,SES-965541,mobile_ios,Users,289
EVT-0012256,dac5b68c,admin@company062.com.br,dac5b6-U02,api_call,2025-03-16,17:10:15,SES-392775,web,Reports,182
EVT-0012257,dac5b68c,admin@company062.com.br,dac5b6-U08,dashboard_view,2025-03-15,13:41:20,SES-834612,web,Dashboard,100
EVT-0012258,dac5b68c,admin@company062.com.br,dac5b6-U06,report_generated,2025-03-15,16:55:23,SES-397852,mobile_ios,Integrations,540
EVT-0012259,dac5b68c,admin@company062.com.br,dac5b6-U08,dashboard_view,2025-03-15,09:39:58,SES-529405,web,Reports,125
EVT-0012260,dac5b68c,admin@company062.com.br,dac5b6-U04,api_call,2025-03-15,14:34:25,SES-943870,web,Users,110
EVT-0012261,dac5b68c,admin@company062.com.br,dac5b6-U12,api_call,2025-03-15,11:36:19,SES-857792,mobile_android,Dashboard,153
EVT-0012262,dac5b68c,admin@company062.com.br,dac5b6-U12,feature_used,2025-03-15,18:06:09,SES-709216,web,Dashboard,166
EVT-0012263,dac5b68c,admin@company062.com.br,dac5b6-U05,login,2025-03-15,16:53:11,SES-622021,mobile_ios,Settings,112
EVT-0012264,dac5b68c,admin@company062.com.br,dac5b6-U10,api_call,2025-03-15,09:27:52,SES-426196,mobile_ios,Reports,216
EVT-0012265,dac5b68c,admin@company062.com.br,dac5b6-U11,feature_used,2025-03-15,11:01:38,SES-152525,web,Integrations,37
EVT-0012266,dac5b68c,admin@company062.com.br,dac5b6-U07,report_generated,2025-03-15,17:38:46,SES-938910,web,Users,236
EVT-0012267,dac5b68c,admin@company062.com.br,dac5b6-U10,login,2025-03-15,12:06:00,SES-776500,mobile_ios,Analytics,404
EVT-0012268,dac5b68c,admin@company062.com.br,dac5b6-U04,dashboard_view,2025-03-14,12:29:52,SES-513616,mobile_android,Reports,25
EVT-0012269,dac5b68c,admin@company062.com.br,dac5b6-U01,session_start,2025-03-14,09:25:18,SES-501284,web,Integrations,81
EVT-0012270,dac5b68c,admin@company062.com.br,dac5b6-U06,api_call,2025-03-14,19:22:13,SES-140766,mobile_android,Settings,262
EVT-0012271,dac5b68c,admin@company062.com.br,dac5b6-U07,export_data,2025-03-14,09:51:47,SES-703259,mobile_ios,Dashboard,164
EVT-0012272,dac5b68c,admin@company062.com.br,dac5b6-U11,export_data,2025-03-14,19:27:08,SES-209908,web,Reports,424
EVT-0012273,dac5b68c,admin@company062.com.br,dac5b6-U02,user_invited,2025-03-14,22:21:17,SES-335280,mobile_ios,Dashboard,128
EVT-0012274,dac5b68c,admin@company062.com.br,dac5b6-U11,report_generated,2025-03-14,14:14:10,SES-775861,mobile_android,Reports,241
EVT-0012275,dac5b68c,admin@company062.com.br,dac5b6-U08,user_invited,2025-03-14,11:17:20,SES-690816,mobile_android,Reports,448
EVT-0012276,dac5b68c,admin@company062.com.br,dac5b6-U04,integration_connected,2025-03-14,21:40:45,SES-814182,web,Dashboard,133
EVT-0012277,dac5b68c,admin@company062.com.br,dac5b6-U08,feature_used,2025-03-13,12:55:33,SES-139187,mobile_android,Settings,410
EVT-0012278,dac5b68c,admin@company062.com.br,dac5b6-U07,login,2025-03-13,22:56:49,SES-693773,mobile_android,Dashboard,318
EVT-0012279,dac5b68c,admin@company062.com.br,dac5b6-U06,session_start,2025-03-13,10:40:56,SES-756328,mobile_ios,Dashboard,295
EVT-0012280,dac5b68c,admin@company062.com.br,dac5b6-U10,integration_connected,2025-03-13,19:56:04,SES-575000,mobile_android,Dashboard,175
EVT-0012281,dac5b68c,admin@company062.com.br,dac5b6-U05,session_start,2025-03-13,11:11:30,SES-351438,mobile_ios,Integrations,563
EVT-0012282,dac5b68c,admin@company062.com.br,dac5b6-U13,feature_used,2025-03-13,14:04:00,SES-159315,mobile_ios,Integrations,261
EVT-0012283,dac5b68c,admin@company062.com.br,dac5b6-U09,report_generated,2025-03-13,22:59:30,SES-143583,mobile_android,Integrations,44
EVT-0012284,dac5b68c,admin@company062.com.br,dac5b6-U08,dashboard_view,2025-03-12,11:05:47,SES-744254,mobile_android,Reports,527
EVT-0012285,dac5b68c,admin@company062.com.br,dac5b6-U06,api_call,2025-03-12,22:03:09,SES-961558,web,Integrations,167
EVT-0012286,dac5b68c,admin@company062.com.br,dac5b6-U01,user_invited,2025-03-12,12:24:59,SES-124259,web,Integrations,536
EVT-0012287,dac5b68c,admin@company062.com.br,dac5b6-U11,export_data,2025-03-12,14:33:23,SES-608134,mobile_android,Analytics,96
EVT-0012288,dac5b68c,admin@company062.com.br,dac5b6-U06,api_call,2025-03-12,08:16:15,SES-751129,web,Integrations,550
EVT-0012289,dac5b68c,admin@company062.com.br,dac5b6-U09,dashboard_view,2025-03-12,18:32:27,SES-706525,mobile_android,Settings,346
EVT-0012290,dac5b68c,admin@company062.com.br,dac5b6-U01,settings_changed,2025-03-12,12:26:17,SES-763321,web,Users,57
EVT-0012291,dac5b68c,admin@company062.com.br,dac5b6-U08,feature_used,2025-03-12,10:03:29,SES-794499,web,Reports,563
EVT-0012292,dac5b68c,admin@company062.com.br,dac5b6-U03,feature_used,2025-03-12,19:14:36,SES-658420,web,Integrations,552
EVT-0012293,dac5b68c,admin@company062.com.br,dac5b6-U12,api_call,2025-03-12,20:42:36,SES-448670,web,Settings,473
EVT-0012294,dac5b68c,admin@company062.com.br,dac5b6-U05,feature_used,2025-03-12,19:58:24,SES-754381,web,Analytics,300
EVT-0012295,dac5b68c,admin@company062.com.br,dac5b6-U13,integration_connected,2025-03-12,21:04:02,SES-845896,mobile_ios,Integrations,227
EVT-0012296,dac5b68c,admin@company062.com.br,dac5b6-U08,api_call,2025-03-12,21:19:38,SES-982752,mobile_android,Analytics,67
EVT-0012297,dac5b68c,admin@company062.com.br,dac5b6-U06,settings_changed,2025-03-12,10:23:04,SES-656289,mobile_android,Users,536
EVT-0012298,dac5b68c,admin@company062.com.br,dac5b6-U10,login,2025-03-12,20:43:22,SES-467638,web,Settings,487
EVT-0012299,dac5b68c,admin@company062.com.br,dac5b6-U09,api_call,2025-03-12,12:14:37,SES-700040,mobile_ios,Users,27
EVT-0012300,dac5b68c,admin@company062.com.br,dac5b6-U12,session_start,2025-03-12,22:59:59,SES-206472,web,Dashboard,546
EVT-0012301,dac5b68c,admin@company062.com.br,dac5b6-U11,export_data,2025-03-12,13:02:53,SES-907862,web,Settings,366
EVT-0012302,dac5b68c,admin@company062.com.br,dac5b6-U03,api_call,2025-03-12,21:30:36,SES-136987,mobile_ios,Integrations,464
EVT-0012303,dac5b68c,admin@company062.com.br,dac5b6-U01,feature_used,2025-03-11,19:28:31,SES-686729,web,Analytics,549
EVT-0012304,dac5b68c,admin@company062.com.br,dac5b6-U12,api_call,2025-03-11,09:15:02,SES-489485,mobile_android,Dashboard,281
EVT-0012305,dac5b68c,admin@company062.com.br,dac5b6-U02,login,2025-03-11,08:12:06,SES-532913,mobile_android,Reports,83
EVT-0012306,dac5b68c,admin@company062.com.br,dac5b6-U12,export_data,2025-03-11,17:11:12,SES-657283,web,Settings,375
EVT-0012307,dac5b68c,admin@company062.com.br,dac5b6-U02,settings_changed,2025-03-11,10:40:16,SES-322486,web,Integrations,286
EVT-0012308,dac5b68c,admin@company062.com.br,dac5b6-U03,session_start,2025-03-11,10:33:44,SES-913360,mobile_ios,Analytics,440
EVT-0012309,dac5b68c,admin@company062.com.br,dac5b6-U05,integration_connected,2025-03-11,11:14:34,SES-420543,mobile_ios,Reports,311
EVT-0012310,dac5b68c,admin@company062.com.br,dac5b6-U08,session_start,2025-03-11,20:39:58,SES-771023,mobile_ios,Analytics,480
EVT-0012311,dac5b68c,admin@company062.com.br,dac5b6-U04,integration_connected,2025-03-11,22:28:06,SES-662610,web,Integrations,384
EVT-0012312,dac5b68c,admin@company062.com.br,dac5b6-U04,report_generated,2025-03-10,11:48:50,SES-933116,web,Integrations,361
EVT-0012313,dac5b68c,admin@company062.com.br,dac5b6-U02,report_generated,2025-03-10,09:44:21,SES-382617,mobile_android,Integrations,502
EVT-0012314,dac5b68c,admin@company062.com.br,dac5b6-U01,api_call,2025-03-10,15:19:49,SES-973351,mobile_android,Settings,274
EVT-0012315,dac5b68c,admin@company062.com.br,dac5b6-U01,session_start,2025-03-10,08:43:24,SES-214025,mobile_ios,Reports,329
EVT-0012316,dac5b68c,admin@company062.com.br,dac5b6-U13,user_invited,2025-03-10,18:40:15,SES-980970,web,Analytics,555
EVT-0012317,dac5b68c,admin@company062.com.br,dac5b6-U03,export_data,2025-03-10,10:40:55,SES-174299,web,Analytics,346
EVT-0012318,dac5b68c,admin@company062.com.br,dac5b6-U01,api_call,2025-03-10,10:49:57,SES-409510,mobile_android,Users,96
EVT-0012319,dac5b68c,admin@company062.com.br,dac5b6-U11,dashboard_view,2025-03-10,12:05:26,SES-328160,mobile_ios,Dashboard,357
EVT-0012320,dac5b68c,admin@company062.com.br,dac5b6-U09,api_call,2025-03-09,12:05:18,SES-464025,mobile_android,Dashboard,495
EVT-0012321,dac5b68c,admin@company062.com.br,dac5b6-U04,integration_connected,2025-03-09,13:35:58,SES-579210,mobile_ios,Settings,400
EVT-0012322,dac5b68c,admin@company062.com.br,dac5b6-U08,dashboard_view,2025-03-09,14:51:51,SES-947351,web,Dashboard,278
EVT-0012323,dac5b68c,admin@company062.com.br,dac5b6-U08,feature_used,2025-03-09,17:35:28,SES-346413,web,Analytics,89
EVT-0012324,dac5b68c,admin@company062.com.br,dac5b6-U10,feature_used,2025-03-09,22:22:28,SES-486679,web,Analytics,305
EVT-0012325,dac5b68c,admin@company062.com.br,dac5b6-U06,export_data,2025-03-09,15:53:03,SES-977281,mobile_android,Dashboard,514
EVT-0012326,dac5b68c,admin@company062.com.br,dac5b6-U02,export_data,2025-03-09,09:16:53,SES-997953,web,Integrations,426
EVT-0012327,dac5b68c,admin@company062.com.br,dac5b6-U10,report_generated,2025-03-09,21:26:05,SES-695009,web,Integrations,178
EVT-0012328,dac5b68c,admin@company062.com.br,dac5b6-U11,feature_used,2025-03-09,18:38:56,SES-877022,web,Analytics,457
EVT-0012329,dac5b68c,admin@company062.com.br,dac5b6-U11,integration_connected,2025-03-09,08:16:28,SES-449743,mobile_android,Users,66
EVT-0012330,dac5b68c,admin@company062.com.br,dac5b6-U13,session_start,2025-03-09,18:28:19,SES-817163,web,Dashboard,132
EVT-0012331,dac5b68c,admin@company062.com.br,dac5b6-U08,settings_changed,2025-03-09,22:20:01,SES-202344,web,Users,346
EVT-0012332,dac5b68c,admin@company062.com.br,dac5b6-U10,integration_connected,2025-03-09,20:39:54,SES-359748,web,Integrations,385
EVT-0012333,dac5b68c,admin@company062.com.br,dac5b6-U08,dashboard_view,2025-03-09,17:46:28,SES-435270,web,Settings,278
EVT-0012334,dac5b68c,admin@company062.com.br,dac5b6-U05,feature_used,2025-03-09,16:20:55,SES-673703,mobile_ios,Users,265
EVT-0012335,dac5b68c,admin@company062.com.br,dac5b6-U04,session_start,2025-03-09,15:48:53,SES-497226,web,Analytics,27
EVT-0012336,dac5b68c,admin@company062.com.br,dac5b6-U09,session_start,2025-03-09,21:44:50,SES-870070,mobile_android,Dashboard,571
EVT-0012337,dac5b68c,admin@company062.com.br,dac5b6-U12,settings_changed,2025-03-08,22:10:02,SES-624563,mobile_ios,Users,579
EVT-0012338,dac5b68c,admin@company062.com.br,dac5b6-U11,dashboard_view,2025-03-08,11:59:51,SES-700113,mobile_ios,Analytics,17
EVT-0012339,dac5b68c,admin@company062.com.br,dac5b6-U05,feature_used,2025-03-08,15:07:32,SES-553662,mobile_android,Reports,9
EVT-0012340,dac5b68c,admin@company062.com.br,dac5b6-U09,integration_connected,2025-03-08,19:40:24,SES-284037,mobile_android,Reports,235
EVT-0012341,dac5b68c,admin@company062.com.br,dac5b6-U10,report_generated,2025-03-08,12:05:22,SES-192823,web,Dashboard,47
EVT-0012342,dac5b68c,admin@company062.com.br,dac5b6-U02,feature_used,2025-03-08,12:38:42,SES-808308,mobile_android,Analytics,214
EVT-0012343,dac5b68c,admin@company062.com.br,dac5b6-U11,user_invited,2025-03-08,12:04:08,SES-436538,mobile_ios,Analytics,537
EVT-0012344,dac5b68c,admin@company062.com.br,dac5b6-U10,integration_connected,2025-03-08,08:33:56,SES-218683,mobile_android,Dashboard,570
EVT-0012345,dac5b68c,admin@company062.com.br,dac5b6-U08,feature_used,2025-03-08,11:56:38,SES-599072,mobile_android,Dashboard,109
EVT-0012346,dac5b68c,admin@company062.com.br,dac5b6-U08,session_start,2025-03-08,11:35:41,SES-471590,web,Dashboard,152
EVT-0012347,dac5b68c,admin@company062.com.br,dac5b6-U11,feature_used,2025-03-08,21:18:43,SES-575031,web,Dashboard,393
EVT-0012348,dac5b68c,admin@company062.com.br,dac5b6-U06,feature_used,2025-03-08,09:40:29,SES-335831,mobile_android,Settings,73
EVT-0012349,dac5b68c,admin@company062.com.br,dac5b6-U06,feature_used,2025-03-08,20:34:41,SES-563923,web,Integrations,242
EVT-0012350,dac5b68c,admin@company062.com.br,dac5b6-U07,login,2025-03-07,21:51:34,SES-934804,web,Integrations,186
EVT-0012351,dac5b68c,admin@company062.com.br,dac5b6-U01,session_start,2025-03-07,22:12:32,SES-277169,mobile_android,Reports,388
EVT-0012352,dac5b68c,admin@company062.com.br,dac5b6-U13,export_data,2025-03-06,10:50:54,SES-449207,mobile_android,Integrations,539
EVT-0012353,dac5b68c,admin@company062.com.br,dac5b6-U08,login,2025-03-06,22:47:08,SES-240019,web,Reports,276
EVT-0012354,dac5b68c,admin@company062.com.br,dac5b6-U13,settings_changed,2025-03-06,20:26:54,SES-938623,mobile_ios,Analytics,439
EVT-0012355,dac5b68c,admin@company062.com.br,dac5b6-U13,dashboard_view,2025-03-06,18:24:24,SES-749916,mobile_ios,Dashboard,587
EVT-0012356,dac5b68c,admin@company062.com.br,dac5b6-U05,api_call,2025-03-06,11:48:46,SES-130799,mobile_android,Dashboard,95
EVT-0012357,dac5b68c,admin@company062.com.br,dac5b6-U04,session_start,2025-03-06,17:53:07,SES-823900,mobile_ios,Users,367
EVT-0012358,dac5b68c,admin@company062.com.br,dac5b6-U05,report_generated,2025-03-06,10:32:37,SES-594472,mobile_ios,Reports,268
EVT-0012359,dac5b68c,admin@company062.com.br,dac5b6-U08,user_invited,2025-03-06,22:09:37,SES-545512,web,Analytics,455
EVT-0012360,dac5b68c,admin@company062.com.br,dac5b6-U02,export_data,2025-03-06,17:25:02,SES-680645,web,Integrations,135
EVT-0012361,dac5b68c,admin@company062.com.br,dac5b6-U02,user_invited,2025-03-06,14:46:09,SES-842629,web,Users,289
EVT-0012362,dac5b68c,admin@company062.com.br,dac5b6-U02,user_invited,2025-03-06,13:25:58,SES-597833,web,Integrations,444
EVT-0012363,dac5b68c,admin@company062.com.br,dac5b6-U09,login,2025-03-06,13:27:04,SES-108608,mobile_android,Reports,132
EVT-0012364,dac5b68c,admin@company062.com.br,dac5b6-U11,integration_connected,2025-03-05,14:11:27,SES-729224,web,Reports,233
EVT-0012365,dac5b68c,admin@company062.com.br,dac5b6-U13,api_call,2025-03-05,11:46:48,SES-358366,web,Reports,318
EVT-0012366,dac5b68c,admin@company062.com.br,dac5b6-U07,feature_used,2025-03-05,14:53:31,SES-621337,web,Settings,594
EVT-0012367,dac5b68c,admin@company062.com.br,dac5b6-U09,api_call,2025-03-05,17:01:50,SES-102713,mobile_ios,Users,219
EVT-0012368,dac5b68c,admin@company062.com.br,dac5b6-U09,settings_changed,2025-03-05,16:23:07,SES-486482,mobile_android,Integrations,569
EVT-0012369,dac5b68c,admin@company062.com.br,dac5b6-U02,export_data,2025-03-05,21:08:10,SES-800483,web,Reports,296
EVT-0012370,dac5b68c,admin@company062.com.br,dac5b6-U10,integration_connected,2025-03-05,12:12:59,SES-805137,web,Integrations,586
EVT-0012371,dac5b68c,admin@company062.com.br,dac5b6-U01,export_data,2025-03-05,10:21:13,SES-541285,web,Dashboard,290
EVT-0012372,dac5b68c,admin@company062.com.br,dac5b6-U04,api_call,2025-03-05,18:00:22,SES-174269,mobile_ios,Integrations,343
EVT-0012373,dac5b68c,admin@company062.com.br,dac5b6-U13,report_generated,2025-03-05,15:30:33,SES-920901,web,Dashboard,68
EVT-0012374,dac5b68c,admin@company062.com.br,dac5b6-U05,user_invited,2025-03-05,14:22:03,SES-400249,mobile_android,Users,256
EVT-0012375,dac5b68c,admin@company062.com.br,dac5b6-U09,report_generated,2025-03-05,19:33:11,SES-340729,web,Settings,430
EVT-0012376,dac5b68c,admin@company062.com.br,dac5b6-U09,login,2025-03-05,16:24:25,SES-311037,web,Dashboard,167
EVT-0012377,dac5b68c,admin@company062.com.br,dac5b6-U11,feature_used,2025-03-05,09:52:28,SES-563405,mobile_android,Settings,299
EVT-0012378,dac5b68c,admin@company062.com.br,dac5b6-U07,user_invited,2025-03-05,10:51:44,SES-891921,web,Reports,349
EVT-0012379,dac5b68c,admin@company062.com.br,dac5b6-U07,user_invited,2025-03-05,08:36:16,SES-386311,mobile_android,Integrations,508
EVT-0012380,dac5b68c,admin@company062.com.br,dac5b6-U10,integration_connected,2025-03-04,20:22:03,SES-152441,mobile_ios,Settings,427
EVT-0012381,dac5b68c,admin@company062.com.br,dac5b6-U03,user_invited,2025-03-04,10:23:28,SES-653753,mobile_android,Settings,128
EVT-0012382,dac5b68c,admin@company062.com.br,dac5b6-U11,user_invited,2025-03-04,18:35:09,SES-696622,mobile_android,Integrations,575
EVT-0012383,dac5b68c,admin@company062.com.br,dac5b6-U13,dashboard_view,2025-03-04,17:57:09,SES-670628,web,Analytics,523
EVT-0012384,dac5b68c,admin@company062.com.br,dac5b6-U08,dashboard_view,2025-03-04,15:40:25,SES-789966,web,Analytics,362
EVT-0012385,dac5b68c,admin@company062.com.br,dac5b6-U07,integration_connected,2025-03-04,16:35:24,SES-677026,web,Reports,180
EVT-0012386,dac5b68c,admin@company062.com.br,dac5b6-U07,export_data,2025-03-04,12:30:55,SES-211065,mobile_ios,Users,121
EVT-0012387,dac5b68c,admin@company062.com.br,dac5b6-U12,dashboard_view,2025-03-04,18:14:25,SES-354091,web,Users,509
EVT-0012388,dac5b68c,admin@company062.com.br,dac5b6-U08,user_invited,2025-03-04,10:58:52,SES-506497,web,Analytics,538
EVT-0012389,dac5b68c,admin@company062.com.br,dac5b6-U04,integration_connected,2025-03-04,20:30:51,SES-688079,mobile_ios,Analytics,474
EVT-0012390,dac5b68c,admin@company062.com.br,dac5b6-U01,api_call,2025-03-04,15:03:04,SES-372313,mobile_ios,Analytics,424
EVT-0012391,dac5b68c,admin@company062.com.br,dac5b6-U06,api_call,2025-03-04,22:00:18,SES-513997,mobile_ios,Settings,341
EVT-0012392,dac5b68c,admin@company062.com.br,dac5b6-U06,integration_connected,2025-03-04,22:11:24,SES-829148,mobile_android,Settings,410
EVT-0012393,dac5b68c,admin@company062.com.br,dac5b6-U05,dashboard_view,2025-03-04,13:55:22,SES-579870,web,Integrations,76
EVT-0012394,dac5b68c,admin@company062.com.br,dac5b6-U10,login,2025-03-04,21:29:52,SES-736530,mobile_ios,Dashboard,84
EVT-0012395,dac5b68c,admin@company062.com.br,dac5b6-U08,settings_changed,2025-03-04,22:42:13,SES-647876,web,Integrations,36
EVT-0012396,dac5b68c,admin@company062.com.br,dac5b6-U05,login,2025-03-04,20:00:37,SES-446248,mobile_android,Reports,581
EVT-0012397,dac5b68c,admin@company062.com.br,dac5b6-U05,settings_changed,2025-03-04,19:21:14,SES-257586,web,Analytics,510
EVT-0012398,dac5b68c,admin@company062.com.br,dac5b6-U11,api_call,2025-03-04,12:54:05,SES-457352,web,Users,417
EVT-0012399,dac5b68c,admin@company062.com.br,dac5b6-U02,feature_used,2025-03-03,21:23:36,SES-550773,web,Analytics,215
EVT-0012400,dac5b68c,admin@company062.com.br,dac5b6-U07,settings_changed,2025-03-03,11:44:42,SES-708000,mobile_android,Users,194
EVT-0012401,dac5b68c,admin@company062.com.br,dac5b6-U02,session_start,2025-03-03,22:31:24,SES-375533,web,Reports,241
EVT-0012402,dac5b68c,admin@company062.com.br,dac5b6-U03,feature_used,2025-03-03,19:08:28,SES-830244,mobile_ios,Analytics,295
EVT-0012403,dac5b68c,admin@company062.com.br,dac5b6-U12,report_generated,2025-03-03,09:54:16,SES-444944,mobile_ios,Settings,538
EVT-0012404,dac5b68c,admin@company062.com.br,dac5b6-U02,user_invited,2025-03-03,16:37:47,SES-521075,mobile_ios,Dashboard,155
EVT-0012405,dac5b68c,admin@company062.com.br,dac5b6-U01,api_call,2025-03-03,14:11:02,SES-570562,mobile_android,Settings,593
EVT-0012406,dac5b68c,admin@company062.com.br,dac5b6-U13,settings_changed,2025-03-03,10:59:04,SES-567495,web,Analytics,58
EVT-0012407,dac5b68c,admin@company062.com.br,dac5b6-U02,api_call,2025-03-03,20:33:54,SES-693276,mobile_ios,Settings,358
EVT-0012408,dac5b68c,admin@company062.com.br,dac5b6-U08,api_call,2025-03-03,14:10:04,SES-630676,web,Integrations,116
EVT-0012409,dac5b68c,admin@company062.com.br,dac5b6-U11,user_invited,2025-03-03,11:48:25,SES-139270,web,Analytics,592
EVT-0012410,dac5b68c,admin@company062.com.br,dac5b6-U12,user_invited,2025-03-03,10:57:35,SES-543031,mobile_android,Analytics,267
EVT-0012411,dac5b68c,admin@company062.com.br,dac5b6-U05,login,2025-03-03,19:49:54,SES-984947,mobile_android,Dashboard,466
EVT-0012412,dac5b68c,admin@company062.com.br,dac5b6-U01,user_invited,2025-03-03,09:57:35,SES-493187,web,Settings,527
EVT-0012413,dac5b68c,admin@company062.com.br,dac5b6-U09,user_invited,2025-03-03,10:03:19,SES-322808,mobile_android,Integrations,532
EVT-0012414,dac5b68c,admin@company062.com.br,dac5b6-U13,integration_connected,2025-03-02,16:06:18,SES-167998,web,Integrations,566
